Country,Region,Year,Age_min,Age_max,N_seropos,N_tot
Senegal,Dagana_Podor_Pete_Ranerou_Kanel,2014,0,4,0,112
Senegal,Dagana_Podor_Pete_Ranerou_Kanel,2014,5,10,0,188
Senegal,Dagana_Podor_Pete_Ranerou_Kanel,2014,11,15,2,172
Senegal,Dagana_Podor_Pete_Ranerou_Kanel,2014,16,20,5,190
Senegal,Dagana_Podor_Pete_Ranerou_Kanel,2014,21,30,3,295
