"Country","Region","Year","Age_min","Age_max","N_seropos","N_tot"
"Kenya","Busia_Malindi_Samburu",2004,18,25,82,266
"Kenya","Busia_Malindi_Samburu",2004,26,35,103,286
"Kenya","Busia_Malindi_Samburu",2004,36,45,60,219
"Kenya","Busia_Malindi_Samburu",2004,46,110,138,370
NA,NA,NA,NA,NA,NA,NA
